2020-11-09 15:37:00.412 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:LogServer,time:109 ms
2020-11-09 15:37:05.844 [main] INFO  com.teamtop.houtaiHttp.events.notice.NoticeCache - startNoticeServer ....
2020-11-09 15:37:05.844 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:NoticeCache,time:0 ms
2020-11-09 15:37:05.844 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:ServerMaintainCache,time:0 ms
2020-11-09 15:37:05.844 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:RechargeWhiteListCache,time:0 ms
2020-11-09 15:37:05.844 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:WelfareNoticeCache,time:0 ms
2020-11-09 15:37:05.844 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:TrueNameAndAntiAddictionCache,time:0 ms
2020-11-09 15:37:05.891 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:PlatformInfoCache,time:31 ms
2020-11-09 15:37:05.907 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:BlockWordCache,time:16 ms
2020-11-09 15:37:05.907 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:MonsterKingSearchMonsterSysCache,time:0 ms
2020-11-09 15:37:05.985 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:CommonRankSysCache,time:78 ms
2020-11-09 15:37:05.985 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:IpWhiteListCache,time:0 ms
2020-11-09 15:37:06.000 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:GM,time:15 ms
2020-11-09 15:37:06.000 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:角色,time:0 ms
2020-11-09 15:37:06.094 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:关卡,time:94 ms
2020-11-09 15:37:06.094 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:背包,time:0 ms
2020-11-09 15:37:06.109 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:全局通用,time:15 ms
2020-11-09 15:37:06.109 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:装备,time:0 ms
2020-11-09 15:37:06.109 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:邮件,time:0 ms
2020-11-09 15:37:06.125 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:后台,time:16 ms
2020-11-09 15:37:06.125 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:好友,time:0 ms
2020-11-09 15:37:06.141 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:一骑当千,time:16 ms
2020-11-09 15:37:06.297 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:RechargetHttpServer,time:1034 ms
2020-11-09 15:37:06.469 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:三国战神,time:328 ms
2020-11-09 15:37:06.578 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:南征北战,time:109 ms
2020-11-09 15:37:06.594 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:单刀赴会,time:16 ms
2020-11-09 15:37:06.594 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:三国无双,time:0 ms
2020-11-09 15:37:06.594 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:群英榜,time:0 ms
2020-11-09 15:37:06.625 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:开服天数控制系统,time:31 ms
2020-11-09 15:37:06.781 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:活动,time:140 ms
2020-11-09 15:37:06.797 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:吕布降临,time:0 ms
2020-11-09 15:37:06.797 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:藏宝阁,time:0 ms
2020-11-09 15:37:06.828 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:烽火狼烟,time:31 ms
2020-11-09 15:37:06.828 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:圣兽降临-圣兽寻宝,time:0 ms
2020-11-09 15:37:06.828 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:圣兽寻宝（常驻）,time:0 ms
2020-11-09 15:37:07.047 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:排行榜,time:219 ms
2020-11-09 15:37:07.047 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:铜雀台,time:0 ms
2020-11-09 15:37:07.047 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:全民boss,time:0 ms
2020-11-09 15:37:07.063 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:魔神吕布,time:16 ms
2020-11-09 15:37:07.079 [main] INFO  com.teamtop.houtaiHttp.HouTaiHttpServer2 - houtai websocket start ok at port:0
2020-11-09 15:37:07.079 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:HouTaiHttpServer,time:782 ms
2020-11-09 15:37:07.125 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:HouTaiHttpCache,time:46 ms
2020-11-09 15:37:07.141 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:CrossConnCache,time:16 ms
2020-11-09 15:37:07.141 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:LoginNoticeCache,time:0 ms
2020-11-09 15:37:07.141 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:WelfareNoticeCache,time:0 ms
2020-11-09 15:37:07.141 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:ServerSelfMotionCache,time:0 ms
2020-11-09 15:37:07.157 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:国家,time:94 ms
2020-11-09 15:37:07.157 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:隆中对,time:0 ms
2020-11-09 15:37:07.157 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:宝库,time:0 ms
2020-11-09 15:37:07.172 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:枭雄争霸,time:0 ms
2020-11-09 15:37:07.172 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:七日武圣榜,time:0 ms
2020-11-09 15:37:07.172 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:开服狂欢,time:0 ms
2020-11-09 15:37:07.188 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:玲珑阁,time:16 ms
2020-11-09 15:37:07.188 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超值转盘返利,time:0 ms
2020-11-09 15:37:07.188 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:7日首冲团购,time:0 ms
2020-11-09 15:37:07.188 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:国家boss,time:0 ms
2020-11-09 15:37:07.203 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:直升一阶丹,time:15 ms
2020-11-09 15:37:07.203 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:八门金锁,time:0 ms
2020-11-09 15:37:07.203 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:boss战场,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:神将送礼(系统),time:16 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:神将送礼(活动),time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:ServerInfoCache,time:78 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:新王位之争,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:奖励找回,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:少主活动-七日目标,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:CDkeyCache,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:SetServerWarnCache,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:少主活动-登录红包,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:RechargeWhiteListCache,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:CrossActivitySwitchCache,time:0 ms
2020-11-09 15:37:07.219 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:TrueNameAndAntiAddictionCache,time:0 ms
2020-11-09 15:37:07.235 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:国家技能,time:16 ms
2020-11-09 15:37:07.235 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:首冲团购(8~28),time:0 ms
2020-11-09 15:37:07.235 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:圣兽洗练（15-21）,time:0 ms
2020-11-09 15:37:07.235 [main] INFO  com.teamtop.houtaiHttp.events.kuaFuFenQu.KuaFuFenQuCache - KuaFuFenQuCache size=7
2020-11-09 15:37:07.235 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:KuaFuFenQuCache,time:0 ms
2020-11-09 15:37:07.422 [main] INFO  com.teamtop.cross.CrossPartCache - crossPartCache partMap size=250
2020-11-09 15:37:07.422 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:CrossPartCache,time:187 ms
2020-11-09 15:37:07.484 [main] INFO  com.teamtop.houtaiHttp.qqGift.QqGiftHttpServer - server start
2020-11-09 15:37:07.578 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:QqGiftHttpServer,time:156 ms
2020-11-09 15:37:07.610 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:专属活动,time:32 ms
2020-11-09 15:37:07.626 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:专属活动-单笔充值,time:0 ms
2020-11-09 15:37:07.626 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:专属活动-专属商店,time:0 ms
2020-11-09 15:37:07.626 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:专属活动-累计充值,time:0 ms
2020-11-09 15:37:07.641 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:专属活动-单笔返利,time:15 ms
2020-11-09 15:37:07.641 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:专属活动-元宝返利,time:0 ms
2020-11-09 15:37:07.641 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:火烧赤壁,time:0 ms
2020-11-09 15:37:07.641 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:异兽BOSS,time:0 ms
2020-11-09 15:37:07.688 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:曹操来袭,time:47 ms
2020-11-09 15:37:07.688 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:限时抢购(活动),time:0 ms
2020-11-09 15:37:07.688 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:充值排行(活动),time:0 ms
2020-11-09 15:37:07.688 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:鉴定排名(活动),time:0 ms
2020-11-09 15:37:07.688 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:祈愿排名(活动),time:0 ms
2020-11-09 15:37:07.688 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:合服-大神送礼,time:0 ms
2020-11-09 15:37:07.704 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:合服-张飞醉酒,time:16 ms
2020-11-09 15:37:07.704 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:粮草抢夺,time:0 ms
2020-11-09 15:37:07.704 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:桃园结义,time:0 ms
2020-11-09 15:37:07.719 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:新活动-全服消费,time:15 ms
2020-11-09 15:37:07.719 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:跨服王者,time:0 ms
2020-11-09 15:37:07.719 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:登峰造极,time:0 ms
2020-11-09 15:37:07.719 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - run complete:serverStart invoke complete,total time:7416 ms
2020-11-09 15:37:07.719 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:ForbidFunction,time:0 ms
2020-11-09 15:37:07.719 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:CrossPartCache,time:0 ms
2020-11-09 15:37:07.719 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:GiftBaodiCache,time:0 ms
2020-11-09 15:37:07.719 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:MonsterKingSearchMonsterSysCache,time:0 ms
2020-11-09 15:37:07.750 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:CommonRankSysCache,time:31 ms
2020-11-09 15:37:07.750 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:角色,time:0 ms
2020-11-09 15:37:08.047 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:关卡,time:297 ms
2020-11-09 15:37:08.078 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:装备,time:31 ms
2020-11-09 15:37:08.094 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:称号,time:16 ms
2020-11-09 15:37:08.094 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:熔炼,time:0 ms
2020-11-09 15:37:08.109 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:技能,time:15 ms
2020-11-09 15:37:08.125 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:兽灵,time:16 ms
2020-11-09 15:37:08.125 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:图鉴,time:0 ms
2020-11-09 15:37:08.145 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:星图,time:20 ms
2020-11-09 15:37:08.148 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:将魂,time:2 ms
2020-11-09 15:37:08.154 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:商城,time:6 ms
2020-11-09 15:37:08.156 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:个人Boss,time:2 ms
2020-11-09 15:37:08.162 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:一骑当千,time:5 ms
2020-11-09 15:37:08.163 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:南征北战,time:0 ms
2020-11-09 15:37:08.170 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:晋升,time:6 ms
2020-11-09 15:37:08.176 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:群英榜,time:2 ms
2020-11-09 15:37:08.180 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:开服天数控制系统,time:3 ms
2020-11-09 15:37:08.182 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:登录豪礼(8~28),time:2 ms
2020-11-09 15:37:08.186 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:新单笔充值(8~28),time:3 ms
2020-11-09 15:37:08.189 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:累计充值(8~28),time:3 ms
2020-11-09 15:37:08.192 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:新单日累充(8~28),time:3 ms
2020-11-09 15:37:08.195 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:新血战到底(8~28),time:2 ms
2020-11-09 15:37:08.199 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:折扣商店(8~28),time:3 ms
2020-11-09 15:37:08.203 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超值元宝返利(8~28),time:3 ms
2020-11-09 15:37:08.205 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超级点将(8~28),time:1 ms
2020-11-09 15:37:08.208 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:连续消费(8~28),time:2 ms
2020-11-09 15:37:08.245 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:活动,time:36 ms
2020-11-09 15:37:08.245 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:登录豪礼活动,time:0 ms
2020-11-09 15:37:08.245 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:登录豪礼活动,time:0 ms
2020-11-09 15:37:08.245 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:藏宝阁,time:0 ms
2020-11-09 15:37:08.245 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:烽火狼烟,time:0 ms
2020-11-09 15:37:08.261 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:符文收集,time:16 ms
2020-11-09 15:37:08.261 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:圣兽降临-圣兽目标,time:0 ms
2020-11-09 15:37:08.261 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:ExclusiveActivitySysCache,time:683 ms
2020-11-09 15:37:08.261 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:IpWhiteListCache,time:0 ms
2020-11-09 15:37:08.261 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:TimingSelfMotionServerCache,time:0 ms
2020-11-09 15:37:08.276 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:GameSystemCache,time:0 ms
2020-11-09 15:37:08.276 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - run complete:serverStart invoke complete,total time:5513 ms
2020-11-09 15:37:08.276 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:CDkeyCache,time:0 ms
2020-11-09 15:37:08.276 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:ActivitySysCache,time:0 ms
2020-11-09 15:37:08.276 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - run complete:initExcel invoke complete,total time:0 ms
2020-11-09 15:37:08.276 [main] INFO  com.teamtop.netty.server.ServerController - server id:2,platform:jysgzj01
2020-11-09 15:37:08.307 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:圣兽降临-每日活跃,time:0 ms
2020-11-09 15:37:08.323 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:圣兽降临-圣兽寻宝,time:16 ms
2020-11-09 15:37:08.323 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:圣兽降临-圣兽转盘,time:0 ms
2020-11-09 15:37:08.323 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:圣兽寻宝（常驻）,time:0 ms
2020-11-09 15:37:08.323 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:跨服试炼,time:0 ms
2020-11-09 15:37:08.323 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:异宝,time:0 ms
2020-11-09 15:37:08.371 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:铜雀台,time:48 ms
2020-11-09 15:37:08.371 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:全民boss,time:0 ms
2020-11-09 15:37:08.371 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:过关斩将,time:0 ms
2020-11-09 15:37:08.371 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:宝库,time:0 ms
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:签到,time:15 ms
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:七日武圣榜,time:0 ms
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:开服狂欢,time:0 ms
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.linglongge.LingLongGeSysCache - LingLongGeSysCache initExcel start
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.linglongge.LingLongGeSysCache - LingLongGeSysCache initExcel end tableId=21
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.linglongge.LingLongGeSysCache - LingLongGeSysCache initExcel llgScoreTableMap =10
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.linglongge.LingLongGeSysCache - LingLongGeSysCache initExcel llgRankTableMap =5
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.linglongge.LingLongGeSysCache - LingLongGeSysCache initExcel rankZoneidTableMap =5
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.linglongge.LingLongGeSysCache - LingLongGeSysCache initExcel genAndHigtAwardMap =2
2020-11-09 15:37:08.386 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:玲珑阁,time:0 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:活动预告,time:16 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:累计充值(活动),time:0 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超值材料返利(活动),time:0 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超值材料返利,time:0 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超值元宝返利(活动),time:0 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超值元宝返利,time:0 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超值转盘返利,time:0 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:单日充值,time:0 ms
2020-11-09 15:37:08.402 [main] INFO  com.teamtop.system.event.serverEvent.ServerEventFunction - init complete:超级点将(活动),time:0 ms
